"","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id"
"1854","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2011",-0.912486612797,"2011","2006","215",0,1,0
"1855","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2014",-1.43534457684,"2014","2006","215",0,1,0
"1857","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2008",-1.60770583153,"2008","2006","215",0,0,0
"1859","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2013",-1.22097456455,"2013","2006","215",0,1,0
"1862","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2009",-1.72180950642,"2009","2006","215",0,0,0
"1864","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2016",-1.12077617645,"2016","2006","215",0,1,0
"1865","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2006",-2.07705044746,"2006","2006","215",0,0,0
"1867","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2015",-0.47338706255,"2015","2006","215",0,1,0
"1868","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2010",-1.42825973034,"2010","2006","215",0,0,0
"1869","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2012",-1.22702741623,"2012","2006","215",0,1,0
"1870","UG200600000242",3.454489,30.993285,-1.69984756500689,25,"UG200600000242_2007",-1.37019181252,"2007","2006","215",0,0,0
"1871","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2015",-0.98310905695,"2015","2006","216",0,1,0
"1872","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2009",-1.81002700329,"2009","2006","216",0,0,0
"1873","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2008",-1.99114012718,"2008","2006","216",0,0,0
"1874","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2014",-1.75764775276,"2014","2006","216",0,1,0
"1876","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2006",-2.31441736221,"2006","2006","216",0,0,0
"1877","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2012",-1.30772387981,"2012","2006","216",0,1,0
"1878","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2010",-1.37622439861,"2010","2006","216",0,0,0
"1880","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2011",-1.30101037025,"2011","2006","216",0,1,0
"1883","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2013",-1.61335301399,"2013","2006","216",0,1,0
"1886","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2016",-1.89318299294,"2016","2006","216",0,1,0
"1887","UG200600000243",3.478344088,30.96363627,-1.57989373556495,30,"UG200600000243_2007",-1.91886389256,"2007","2006","216",0,0,0
"1889","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2015",-1.35711205006,"2015","2006","217",0,1,0
"1890","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2009",-2.27033996582,"2009","2006","217",0,0,0
"1892","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2006",-2.24288582802,"2006","2006","217",0,0,0
"1893","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2010",-1.78129720688,"2010","2006","217",0,0,0
"1894","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2016",-2.15101742744,"2016","2006","217",0,1,0
"1897","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2007",-1.73184430599,"2007","2006","217",0,0,0
"1898","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2012",-1.54995501041,"2012","2006","217",0,1,0
"1900","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2013",-1.31212210655,"2013","2006","217",0,1,0
"1901","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2014",-1.83708930016,"2014","2006","217",0,1,0
"1902","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2011",-1.61012685299,"2011","2006","217",0,1,0
"1903","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2008",-1.43579947948,"2008","2006","217",0,0,0
"1906","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2012",-1.57231664658,"2012","2006","218",0,1,0
"1907","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2014",-1.37070214748,"2014","2006","218",0,1,0
"1908","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2009",-2.2632753849,"2009","2006","218",0,0,0
"1909","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2010",-2.1080892086,"2010","2006","218",0,0,0
"1910","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2011",-1.54733407497,"2011","2006","218",0,1,0
"1911","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2016",-1.91213560104,"2016","2006","218",0,1,0
"1912","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2008",-1.79638779163,"2008","2006","218",0,0,0
"1913","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2007",-1.4861651659,"2007","2006","218",0,0,0
"1917","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2006",-2.17884159088,"2006","2006","218",0,0,0
"1918","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2013",-1.57059884071,"2013","2006","218",0,1,0
"1920","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2015",-1.1541441679,"2015","2006","218",0,1,0
"1922","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2014",-1.66062653065,"2014","2006","219",0,1,0
"1923","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2006",-2.22078490257,"2006","2006","219",0,0,0
"1924","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2008",-2.20890831947,"2008","2006","219",0,0,0
"1925","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2007",-1.86598300934,"2007","2006","219",0,0,0
"1928","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2010",-2.02071619034,"2010","2006","219",0,0,0
"1929","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2011",-1.61754333973,"2011","2006","219",0,1,0
"1931","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2013",-0.316227972507,"2013","2006","219",0,1,0
"1933","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2009",-2.30958867073,"2009","2006","219",0,0,0
"1934","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2012",-1.25148797035,"2012","2006","219",0,1,0
"1937","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2015",-0.790685236454,"2015","2006","219",0,1,0
"1938","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2016",-0.627860963345,"2016","2006","219",0,1,0
"1940","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2014",-1.95680189133,"2014","2006","220",0,1,0
"1941","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2011",-1.59979331493,"2011","2006","220",0,1,0
"1943","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2007",-1.61771321297,"2007","2006","220",0,0,0
"1944","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2015",-1.11851406097,"2015","2006","220",0,1,0
"1945","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2009",-2.22711825371,"2009","2006","220",0,0,0
"1946","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2012",-1.17509388924,"2012","2006","220",0,1,0
"1947","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2006",-2.16418790817,"2006","2006","220",0,0,0
"1949","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2008",-1.38049435616,"2008","2006","220",0,0,0
"1950","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2013",-1.16777265072,"2013","2006","220",0,1,0
"1951","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2016",-2.08474183083,"2016","2006","220",0,1,0
"1954","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2010",-1.78309762478,"2010","2006","220",0,0,0
"1956","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2008",-1.09387505054,"2008","2006","221",0,0,0
"1957","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2010",-1.59652066231,"2010","2006","221",0,0,0
"1959","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2016",-0.101098515093,"2016","2006","221",0,1,0
"1961","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2014",-0.236404076219,"2014","2006","221",0,1,0
"1962","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2009",-1.93982803822,"2009","2006","221",0,0,0
"1966","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2011",-0.822640001774,"2011","2006","221",0,1,0
"1967","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2006",-1.97479069233,"2006","2006","221",0,0,0
"1968","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2015",-0.448270887136,"2015","2006","221",0,1,0
"1969","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2013",-0.64892077446,"2013","2006","221",0,1,0
"1970","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2007",-1.18762099743,"2007","2006","221",0,0,0
"1972","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2012",-1.85300505161,"2012","2006","221",0,1,0
"1973","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2008",-1.84997272491,"2008","2006","222",0,0,0
"1974","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2013",-1.83426451683,"2013","2006","222",0,1,0
"1975","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2015",-2.15683722496,"2015","2006","222",0,1,0
"1979","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2016",-2.30388474464,"2016","2006","222",0,1,0
"1980","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2007",-1.04016005993,"2007","2006","222",0,0,0
"1981","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2014",-2.16332578659,"2014","2006","222",0,1,0
"1982","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2006",-1.75004184246,"2006","2006","222",0,0,0
"1984","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2010",-2.33278775215,"2010","2006","222",0,0,0
"1986","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2009",-2.57300496101,"2009","2006","222",0,0,0
"1988","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2012",-1.52773940563,"2012","2006","222",0,1,0
"1989","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2011",-2.18980360031,"2011","2006","222",0,1,0
"1990","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2012",-2.27015042305,"2012","2006","223",0,1,0
"1995","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2009",-2.86375951767,"2009","2006","223",0,0,0
"1996","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2011",-1.85630810261,"2011","2006","223",0,1,0
"1997","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2008",-2.64870429039,"2008","2006","223",0,0,0
"2000","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2014",-2.56761217117,"2014","2006","223",0,1,0
"2001","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2010",-2.82072401047,"2010","2006","223",0,0,0
"2002","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2016",-2.73349714279,"2016","2006","223",0,1,0
"2003","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2007",-2.73480606079,"2007","2006","223",0,0,0
"2004","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2013",-2.14009690285,"2013","2006","223",0,1,0
"2005","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2015",-1.89077305794,"2015","2006","223",0,1,0
"2006","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2006",-2.57240176201,"2006","2006","223",0,0,0
"2007","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2013",-1.2518671751,"2013","2006","224",0,1,0
"2008","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2008",-2.32940220833,"2008","2006","224",0,0,0
"2009","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2007",-1.03975009918,"2007","2006","224",0,0,0
"2011","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2012",-2.51285934448,"2012","2006","224",0,1,0
"2012","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2011",-1.64271819592,"2011","2006","224",0,1,0
"2013","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2014",-2.12032842636,"2014","2006","224",0,1,0
"2015","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2016",-1.65092897415,"2016","2006","224",0,1,0
"2016","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2015",-1.93356525898,"2015","2006","224",0,1,0
"2018","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2010",-2.92190670967,"2010","2006","224",0,0,0
"2022","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2006",-2.60145449638,"2006","2006","224",0,0,0
"2023","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2009",-2.83016061783,"2009","2006","224",0,0,0
"2026","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2014",-2.37847757339,"2014","2006","227",0,1,0
"2027","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2008",-1.63983976841,"2008","2006","227",0,0,0
"2030","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2010",-1.22227346897,"2010","2006","227",0,0,0
"2031","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2006",-1.21840167046,"2006","2006","227",0,0,0
"2032","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2016",-2.35601854324,"2016","2006","227",0,1,0
"2034","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2015",-2.52384376526,"2015","2006","227",0,1,0
"2035","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2012",-1.21302676201,"2012","2006","227",0,1,0
"2036","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2009",-0.989058673382,"2009","2006","227",0,0,0
"2037","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2011",-1.5723335743,"2011","2006","227",0,1,0
"2038","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2013",-2.71960616112,"2013","2006","227",0,1,0
"2040","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2007",-2.23647046089,"2007","2006","227",0,0,0
"2044","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2006",-1.50022637844,"2006","2006","228",0,0,0
"2045","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2009",-1.29125976562,"2009","2006","228",0,0,0
"2046","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2013",-0.857861995697,"2013","2006","228",0,1,0
"2047","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2012",-0.961047887802,"2012","2006","228",0,1,0
"2048","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2016",-0.928297042847,"2016","2006","228",0,1,0
"2050","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2008",-1.22006893158,"2008","2006","228",0,0,0
"2052","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2015",-1.14252233505,"2015","2006","228",0,1,0
"2053","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2010",-1.14533793926,"2010","2006","228",0,0,0
"2054","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2011",-1.14170193672,"2011","2006","228",0,1,0
"2055","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2014",-0.953093767166,"2014","2006","228",0,1,0
"2057","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2007",-0.997420787811,"2007","2006","228",0,0,0
"2058","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2007",-1.60506391525,"2007","2006","229",0,0,0
"2059","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2012",-1.23278701305,"2012","2006","229",0,1,0
"2060","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2014",-2.15412831306,"2014","2006","229",0,1,0
"2063","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2011",-1.51481366158,"2011","2006","229",0,1,0
"2066","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2009",-1.9591139555,"2009","2006","229",0,0,0
"2068","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2013",-2.01933550835,"2013","2006","229",0,1,0
"2069","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2016",-1.89438164234,"2016","2006","229",0,1,0
"2070","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2006",-2.16778230667,"2006","2006","229",0,0,0
"2071","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2010",-1.84564530849,"2010","2006","229",0,0,0
"2072","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2008",-1.8801254034,"2008","2006","229",0,0,0
"2073","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2015",-2.2567346096,"2015","2006","229",0,1,0
"2075","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2008",-1.32056522369,"2008","2006","232",0,0,0
"2076","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2015",-2.66104030609,"2015","2006","232",0,1,0
"2077","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2016",-2.58831095695,"2016","2006","232",0,1,0
"2078","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2012",-2.24261045456,"2012","2006","232",0,1,0
"2080","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2011",-2.32254195213,"2011","2006","232",0,1,0
"2082","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2007",-1.94572508335,"2007","2006","232",0,0,0
"2084","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2006",-2.52649211884,"2006","2006","232",0,0,0
"2086","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2014",-2.60707092285,"2014","2006","232",0,1,0
"2087","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2010",-2.07954192162,"2010","2006","232",0,0,0
"2090","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2009",-2.32251572609,"2009","2006","232",0,0,0
"2091","UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2013",-2.40952157974,"2013","2006","232",0,1,0
"2092","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2013",-0.570191562176,"2013","2006","235",0,1,0
"2095","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2012",0.0034768790938,"2012","2006","235",0,1,0
"2096","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2016",-0.407295495272,"2016","2006","235",0,1,0
"2099","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2007",-0.0977429673076,"2007","2006","235",0,0,0
"2100","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2011",-0.25716522336,"2011","2006","235",0,1,0
"2101","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2009",-0.260083347559,"2009","2006","235",0,0,0
"2102","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2008",0.133780345321,"2008","2006","235",0,0,0
"2104","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2015",-0.571061313152,"2015","2006","235",0,1,0
"2105","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2010",0.228455632925,"2010","2006","235",0,0,0
"2107","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2014",-1.14833045006,"2014","2006","235",0,1,0
"2108","UG200600000266",0.677183,29.971569,-1.2318888100728,24,"UG200600000266_2006",0.517615437508,"2006","2006","235",0,0,0
"2111","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2013",-0.103361077607,"2013","2006","236",0,1,0
"2112","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2008",0.105770505965,"2008","2006","236",0,0,0
"2113","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2010",0.339091926813,"2010","2006","236",0,0,0
"2115","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2014",-0.127330213785,"2014","2006","236",0,1,0
"2116","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2006",0.151705175638,"2006","2006","236",0,0,0
"2117","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2016",0.389996945858,"2016","2006","236",0,1,0
"2118","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2007",-0.163826659322,"2007","2006","236",0,0,0
"2120","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2009",-0.30453184247,"2009","2006","236",0,0,0
"2121","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2015",-0.138344600797,"2015","2006","236",0,1,0
"2123","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2012",0.397880971432,"2012","2006","236",0,1,0
"2124","UG200600000267",0.725246,30.033485,-0.798005112973583,24,"UG200600000267_2011",0.364545196295,"2011","2006","236",0,1,0
"2126","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2012",-1.58074510098,"2012","2006","238",0,1,0
"2128","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2007",-0.880111277103,"2007","2006","238",0,0,0
"2129","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2006",-1.9829467535,"2006","2006","238",0,0,0
"2130","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2011",-1.59024608135,"2011","2006","238",0,1,0
"2131","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2015",-2.24714136124,"2015","2006","238",0,1,0
"2132","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2016",-1.86215090752,"2016","2006","238",0,1,0
"2133","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2009",-2.17203307152,"2009","2006","238",0,0,0
"2134","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2013",-1.83545601368,"2013","2006","238",0,1,0
"2139","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2010",-2.22128391266,"2010","2006","238",0,0,0
"2140","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2008",-1.77149522305,"2008","2006","238",0,0,0
"2142","UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2014",-2.18654942513,"2014","2006","238",0,1,0
"2143","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2016",-1.74624204636,"2016","2006","240",0,1,0
"2145","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2012",-1.29969322681,"2012","2006","240",0,1,0
"2146","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2008",-1.2585092783,"2008","2006","240",0,0,0
"2147","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2014",-1.69996118546,"2014","2006","240",0,1,0
"2149","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2013",-2.00465798378,"2013","2006","240",0,1,0
"2151","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2015",-1.19227254391,"2015","2006","240",0,1,0
"2153","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2011",-1.49445557594,"2011","2006","240",0,1,0
"2154","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2007",-1.16202199459,"2007","2006","240",0,0,0
"2156","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2009",-1.81125581264,"2009","2006","240",0,0,0
"2158","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2006",-1.85097360611,"2006","2006","240",0,0,0
"2159","UG200600000271",1.460983,31.191723,-1.44342525017738,24,"UG200600000271_2010",-1.84257376194,"2010","2006","240",0,0,0
"2160","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2010",-2.15119314194,"2010","2006","242",0,0,0
"2161","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2008",-1.81843388081,"2008","2006","242",0,0,0
"2163","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2011",-2.04821252823,"2011","2006","242",0,1,0
"2164","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2009",-1.64330482483,"2009","2006","242",0,0,0
"2165","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2006",-0.75345402956,"2006","2006","242",0,0,0
"2166","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2007",-1.58308053017,"2007","2006","242",0,0,0
"2167","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2015",-1.70725238323,"2015","2006","242",0,1,0
"2170","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2012",-1.11503994465,"2012","2006","242",0,1,0
"2171","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2016",-2.33652448654,"2016","2006","242",0,1,0
"2172","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2014",-1.82707321644,"2014","2006","242",0,1,0
"2176","UG200600000273",0.469997,30.16859,-1.18992180908121,26,"UG200600000273_2013",-1.98004090786,"2013","2006","242",0,1,0
"2177","UG200600000276",0.600154,30.159562,-0.997685371936753,25,"UG200600000276_2010",-2.33817625046,"2010","2006","244",0,0,0
